name f1,E f1,R f1,R _REMOVE_ f1,name f2,E f2,R f2,R _REMOVE_ f2,tau,result
Chidi Njokuani,0.5941392693418834,1476.7049407853283,1495.7664630634415,Rhys McKee,0.40586073065811656,1443.602695800444,1424.0094809470204,1195,2
Chris Weidman,0.7050774322456622,1608.3309865710744,1613.613829669797,Bruno Fly Silva,0.2949225677543378,1532.6252250156,1524.3654348009243,1195,2
Dennis Buzukja,0.37650793548939876,1456.188640738597,1486.5578053257605,Connor Matthews,0.6234920645106012,,1469.2739671417494,1195,0
Erin Blanchfield,0.49067239228019793,1637.2350137436085,1614.6591865746977,Manon Fiorot,0.5093276077198021,1640.4761326163866,1663.0519597852974,1195,4
Ibo Aslan,0.6615421029470472,,1516.6793918606588,Anton Turkalj,0.3384578970529528,1441.7894324445078,1425.4501372260636,1195,0
Julio Arce,0.5730554177129373,1520.653928079893,1538.34369344603,Herbert Burns,0.42694458228706267,1495.0889049213515,1474.7206456603622,1195,0
Nate Landwehr,0.5793364981964988,1538.8371026647144,1557.6810022972954,Jamall Emmers,0.4206635018035012,1511.0378912394567,1491.6831717516695,1195,0
Nursulton Ruziboev,0.5324897637117172,1529.4014944417167,1552.3258210767747,Sedriques Dumas,0.4675102362882828,1518.0974665970687,1495.5280781003844,1195,0
Vicente Luque,0.7219725163258074,1648.5252653656057,1637.8630908597197,Joaquin Buckley,0.2780274836741926,1565.638678103352,1592.1549315566256,1195,6
Virna Jandiroba,0.44759638872235585,1566.7397323062166,1590.648166842888,Loopy Godinez,0.5524036112776441,1585.0137193369071,1563.336107268502,1195,2
Alexander Hernandez,0.4809668299431799,1531.9488115699958,1515.6211870301486,Damon Jackson,0.51903317005682,1538.5648090175698,1556.2295235004624,1196,4
Brendan Allen,0.706263723506492,1657.4897294666482,1666.5953095022494,Chris Curtis,0.293736276493508,1581.2878665771723,1568.574744515302,1196,2
Court McGee,0.2768673158640195,1499.8719980840306,1496.0941661401998,Alex Morono,0.7231326841359804,1583.2612582486524,1587.7405867408088,1196,4
Dan Argueta,0.523891066253578,1508.3069323877717,1483.3136440204435,Jean Matsumoto,0.47610893374642205,,1525.8176407240828,1196,5
Dylan Budka,,,1475.3597241992418,Cesar Almeida,,,1524.6402758007582,1196,6
Ignacio Bahamondes,0.5617673099177054,1528.9672923891096,1549.5491855214061,Christos Giagos,0.4382326900822946,1507.3969538671258,1493.8121053036584,1196,0
Melissa Mullins,0.497904832587685,1528.6652155823328,1504.2504923753409,Nora Cornolle,0.5020951674123151,1529.3931555596282,1553.8078787666202,1196,6
Morgan Charriere,0.4147232512467646,1524.6402758007582,1504.3043547090294,Chepe Mariscal,0.5852767487532353,1554.560853146209,1574.7612685037366,1196,4
Norma Dumont,0.4357464101584994,1591.0146905433394,1615.4360008667923,Germaine de Randamie,0.5642535898415006,1613.4627931172581,1590.0838488106513,1196,2
Pedro Falcao,,,1475.3597241992418,Victor Hugo,,,1524.6402758007582,1196,4
Trevor Peek,0.4878484187849539,1518.0782098759323,1494.5269811831313,Charlie Campbell,0.5121515812150461,1522.300933116359,1546.2225408856625,1196,4
Valter Walker,0.6657688458297892,,1467.190544038403,Lukasz Brzeski,0.33423115417021076,1440.144691972254,1472.2851555689826,1196,4
Alex Pereira,0.5943060503842637,1663.3447473607607,1681.5180760078354,Jamahal Hill,0.40569394961573635,1630.1824231960054,1612.6236907071325,1197,0
Bo Nickal,0.66052034614947,1540.6822019250512,1557.217638490507,Cody Brundage,0.33947965385053,1482.8677120961142,1468.1747830223073,1197,1
Calvin Kattar,0.26964509264172914,1592.065240202216,1582.9114616928196,Aljamain Sterling,0.7303549073582709,1678.6135263756767,1682.976009330629,1197,4
Charles Oliveira,0.467253862803408,1633.613819664151,1628.8724220231366,Arman Tsarukyan,0.532746137196592,1645.0073014738982,1663.3434378939498,1197,4
Deiveson Figueiredo,0.6854323207078743,1650.7193087801022,1658.6154692539126,Cody Garbrandt,0.3145676792921257,1583.0692126155025,1574.2592288321162,1197,1
Holly Holm,0.6865668429380558,1568.107577726043,1550.8736330943639,Kayla Harrison,0.3134331570619442,,1533.834392731299,1197,5
Jalin Turner,0.43241276668820106,1575.6401026683245,1559.758658072224,Renato Moicano,0.5675872333117989,1599.2669247950785,1610.1211886672534,1197,6
Jessica Andrade,0.5526826604007492,1602.6697948282058,1607.5344831002863,Marina Rodriguez,0.4473173395992508,1584.2977735954837,1569.1124653445952,1197,2
Jiri Prochazka,0.4563523461274916,1586.9851482202546,1612.920964764376,Aleksandar Rakic,0.5436476538725084,1602.188594332716,1578.6591240717169,1197,0
Justin Gaethje,0.44219922000623924,1662.1746104802542,1647.1630496270284,Max Holloway,0.5578007799937608,1682.346839485849,1686.983359065509,1197,6
King Green,0.43926250297067104,1566.995024536166,1573.4808670812754,Jim Miller,0.560737497029329,1588.2021179026456,1582.5916842141173,1197,2
Sodiq Yusuff,0.5856090502567429,1585.4102302878916,1560.0646399327472,Diego Lopes,0.4143909497432571,1555.3707266908946,1583.6414192587226,1197,6
Zhang Weili,0.6073603378141663,1649.4158250346068,1664.8239253905188,Yan Xiaonan,0.3926396621858337,1611.525372920285,1596.117272564373,1197,2
Ariane da Silva,0.4507965735193025,1549.7813710964401,1533.224735034811,Karine Silva,0.5492034264806975,1566.931897456324,1588.6944220194384,1199,4
Austen Lane,0.4329249605675483,1476.554418881987,1455.4674313648532,Jhonata Diniz,0.5670750394324517,,1521.3347808588335,1199,6
Austin Hubbard,0.4869424893620824,1471.4020614487063,1493.607567814357,Michal Figlak,0.5130575106379176,1475.9397370466825,1450.7820034966928,1199,2
Don'Tale Mayes,0.5674214482223591,1502.8554037383735,1521.5777215798942,Caio Machado,0.43257855177764093,1479.2872506322437,1458.0757963227043,1199,2
Gabriel Benitez,0.5815369898888333,1497.034258878783,1480.747361693767,Maheshate,0.4184630101111667,1468.4502049905118,1496.524315953721,1199,4
Ivana Petrovic,0.6246297645021505,1473.4562946663061,1491.8625438127422,Liang Na,0.37537023549784954,1429.2237262032927,1411.1024616459563,1199,1
James Llontop,,,1475.3597241992418,Chris Padilla,,,1524.6402758007582,1199,5
Jonathan Pearce,0.6453416365449726,1574.0977919967147,1545.1892868004174,David Onama,0.35465836345502744,1522.101895922725,1552.4108000683643,1199,4
Marnic Mann,0.49053783847274396,1475.3597241992418,1451.306240953005,Ketlen Souza,0.5094621615272561,1478.6476083639197,1502.7010916101565,1199,4
Matheus Nicolau,0.5991503920980437,1585.32185700366,1560.497019554107,Alex Perez,0.40084960790195634,1550.4109800546955,1573.9230453369883,1199,6
Rani Yahya,0.5964459343001783,1575.2054472567022,1566.3970639858287,Victor Henry,0.40355406569982166,1541.2715761618979,1569.7262420108273,1199,6
Ryan Spann,0.6603416960741764,1563.1025949880013,1538.8498881564774,Bogdan Guskov,0.33965830392582363,1505.357298140637,1537.5213412669668,1199,6
Tim Means,0.5851417704925023,1551.3993824354873,1545.2640905737621,Uros Medic,0.41485822950749773,1521.5271040629702,1549.0086809970367,1199,6
Alessandro Costa,0.5309390502515087,1488.180936969448,1510.825187259124,Kevin Borjas,0.46906094974849133,1477.4178589616367,1454.417493217443,1200,0
Alexandre Pantoja,0.6818900821978705,1638.4253647920132,1647.3345547745241,Steve Erceg,0.3181099178021295,1572.197931907582,1556.8409498305148,1200,2
Anthony Smith,0.5513296820647416,1598.8300972896711,1604.9521671846132,Vitor Petrino,0.44867031793525836,1580.9332903174725,1559.5285606697464,1200,1
Dione Barbosa,,,1524.6402758007582,Ernesta Kareckaite,,,1475.3597241992418,1200,2
Elves Brener,0.6096788041640416,1570.5858631894803,1541.1531861670092,Myktybek Orolbai,0.39032119583595837,1531.8500709651682,1561.7456218307318,1200,4
Ismael Bonfim,0.28478790184598873,1506.5563445182693,1541.3930251432564,Vinc Pichel,0.7152120981540113,1586.5390077535399,1558.4724091761816,1200,2
Jack Shore,0.5220868839786302,1590.669952194936,1567.2827251143801,Joanderson Brito,0.47791311602136977,1582.9911855443233,1607.5113473099916,1200,6
Joaquim Silva,0.28473775270526697,1534.4094714363157,1523.2356948382624,Drakkar Klose,0.715262247294733,1614.4135214037144,1625.5872980017677,1200,4
Jose Aldo,0.49319800811891257,1630.5294423623793,1638.0139534139444,Jonathan Martinez,0.5068019918810874,1632.892842198356,1617.1824023631275,1200,2
Karolina Kowalkiewicz,0.539065008479526,1538.1222663371273,1526.0466598939395,Iasmin Lucindo,0.460934991520474,1524.521973630612,1550.5457195445745,1200,4
Mauricio Ruffy,0.4276135872900584,,1528.207518147559,Jamie Mullarkey,0.5723864127099416,1525.3275639224785,1502.8657799032649,1200,0
Michel Pereira,0.8420760803226424,1645.7266153924818,1651.9239200392956,Ihor Potieria,0.15792391967735764,1500.3459320985894,1492.9289289598632,1200,1
Paul Craig,0.3714957514818563,1563.2352848696466,1555.8092349649505,Caio Borralho,0.6285042485181437,1608.9061581336136,1626.3537060439849,1200,6
Alex Caceres,0.4118125175370365,1539.9678147609916,1535.7012180172396,Sean Woodson,0.5881874824629635,1570.931061646348,1589.3784755879867,1201,4
Alonzo Menifield,0.509300529623789,1591.2349146631307,1573.9454316719127,Carlos Ulberg,0.490699470376211,1588.003206950241,1611.436114353875,1201,6
Billy Ray Goff,0.479574573370385,1520.7712441858118,1497.2553437574156,Trey Waters,0.520425426629615,1527.8717157428487,1551.3876161712449,1201,4
Charles Johnson,0.46706808008140716,1488.6373889953525,1512.5104266296842,Jake Hadley,0.5329319199185929,1500.0956979735968,1474.6710973024485,1201,2
Chase Hooper,0.5786901679092568,1533.5579388178546,1551.7925381842495,Viacheslav Borshchev,0.42130983209074324,1505.9890369586124,1486.2019372375735,1201,1
Derrick Lewis,0.629547497309509,1620.9361032839213,1624.820348674572,Rodrigo Nascimento,0.370452502690491,1574.8769095509779,1557.8323971500129,1201,0
Diego Ferreira,0.5674397764929263,1592.0289324844694,1604.143490989052,Mateusz Rebecki,0.4325602235070737,1568.4542935231068,1547.5721417010368,1201,0
JJ Aldrich,0.5929626181862087,1545.1034411596333,1528.4965505148907,Veronica Hardy,0.40703738181379134,1512.4248373373132,1538.9869897823637,1201,4
Joaquin Buckley,0.6126700399186223,1592.1549315566256,1605.3038178571421,Nursulton Ruziboev,0.38732996008137766,1552.3258210767747,1533.4596831148042,1201,2
Tabatha Ricci,0.5161501689847087,1547.6994690167485,1569.9613902753429,Tecia Pennington,0.48384983101529133,1542.0863729860262,1529.940955123898,1201,2
Terrance McKinney,0.5826130945041647,1533.0254618615227,1507.8095386745917,Esteban Ribovics,0.41738690549583535,1504.0571775875187,1532.4352018876705,1201,6
Waldo Cortes-Acosta,0.6076322053702761,1556.5324624522502,1574.960279911754,Robelis Despaigne,0.39236779462972393,1518.542976342579,1499.3032532584782,1201,2
Abus Magomedov,0.43467732219477,1496.3902436186424,1523.6815971570588,Warlley Alves,0.56532267780523,1519.216128517665,1505.025609664999,1202,2
Adrian Yanez,0.7726207220996325,1559.7458683026985,1569.9314733597419,Vinicius Salvador,0.2273792779003675,1453.5027744956446,1442.4275433783298,1202,0
Alatengheili,0.6689035029731665,1539.9431964319265,1554.7748828794645,Kleydson Rodrigues,0.3310964970268335,1478.8614195652765,1462.8775011582322,1202,2
Edson Barboza,0.47676529119224864,1605.1194182462634,1600.179876216068,Lerone Murphy,0.5232347088077514,1613.1978010957662,1635.13376281571,1202,4
Khaos Williams,0.4949373392932642,1573.1070866770465,1595.7317024226925,Carlston Harris,0.5050626607067358,1574.8660952780754,1551.1454876122546,1202,0
Luana Pinheiro,0.5413412895393377,1521.7319491069643,1495.9061623621124,Angela Hill,0.4586587104606623,1507.3356476126714,1513.5971414234464,1202,5
Oumar Sy,,,1524.6402758007582,Tuco Tokkos,,,1475.3597241992418,1202,1
Piera Rodriguez,0.5557414081643729,1516.3408618902624,1516.3408618902624,Ariane Carnelossi,0.4442585918356271,1496.8934775939185,1496.8934775939185,1202,-1
Tamires Vidal,0.4855640122990736,1491.2537021512544,1467.6027621530225,Melissa Gatto,0.5144359877009264,1496.270672334409,1519.435490675315,1202,6
Themba Gorimbo,0.5566099836429913,1520.2493844133269,1541.65435217224,Ramiz Brahimaj,0.4433900163570087,1500.4963680631497,1479.3435459368773,1202,2
Vanessa Demopoulos,0.6205226470686521,1539.5706489799786,1557.0303945639562,Emily Ducote,0.3794773529313479,1496.8562941805608,1478.7525555951563,1202,2
Victor Martinez,0.5147143596833883,1478.5479930867702,1453.3090160778033,Tom Nolan,0.4852856403166117,1473.4342243144874,1498.6732013234544,1202,6
Ailin Perez,0.5247878463255998,1515.1104653664518,1538.05166939179,Joselyne Edwards,0.4752121536744002,1506.491219515363,1485.203776964176,1204,2
Cesar Almeida,0.4715555060678892,1524.6402758007582,1501.5175896891446,Roman Kopylov,0.5284444939321108,1534.5335871938305,1555.6572277983464,1204,4
Grant Dawson,0.6759836501410947,1625.7064022873112,1638.4215630731296,Joe Solecki,0.32401634985890526,1561.8325489596298,1547.3180223846368,1204,2
Islam Makhachev,0.7157909936426381,1734.5910907035513,1741.7251991006694,Dustin Poirier,0.2842090063573619,1654.3614120291381,1651.443235225129,1204,1
Jailton Almeida,0.6241591837923128,1617.7542098967724,1634.5902476991516,Alexandr Romanov,0.37584081620768717,1573.695925404832,1557.4292584840136,1204,1
Kevin Holland,0.6085322778135038,1587.9515099105793,1593.2930550519393,Michal Oleksiejczuk,0.39146772218649617,1549.6339778688734,1537.4988043783005,1204,1
Mickey Gall,0.5386116456024362,1502.27271008733,1482.490845009749,Bassil Hafez,0.46138835439756376,1488.8308879465153,1515.241666438267,1204,4
Mitch Raposo,,,1475.3597241992418,Andre Lima,0.5,1500.0,1524.5174595716467,1204,4
Niko Price,0.3461131218839541,1532.483675219459,1547.1314087474902,Alex Morono,0.6538868781160458,1587.7405867408088,1578.0839088979142,1204,2
Phil Rowe,0.41369381483158113,1541.6339159023141,1522.2045075559017,Jake Matthews,0.5863061851684188,1571.923005497168,1578.615996636339,1204,4
Randy Brown,0.5399262966394697,1619.8884918990698,1629.085179256504,Elizeu Zaleski dos Santos,0.46007370336053033,1605.9870780768433,1593.1019594439,1204,2
Sean Strickland,0.6011081618837769,1635.698604284176,1641.1414508818907,Paulo Costa,0.3988918381162231,1600.0791093328755,1583.5516645180383,1204,2
Andrea Lee,0.4481891352206424,1477.355231784534,1462.1403282462047,Montana De La Rosa,0.5518108647793576,1495.4210163474781,1511.8818876906068,1205,4
Brad Katona,0.4887262722147117,1482.3425525619907,1505.86624677443,Jesse Butler,0.5112737277852883,1486.2601107456546,1461.189844843613,1205,2
Brunno Ferreira,0.6344356421924642,1528.9991403570793,1546.6470192086808,Dustin Stoltzfus,0.3655643578075358,1481.114394842085,1464.294785891549,1205,0
Charles Radtke,0.5336829895938217,1540.675186275386,1514.6804584017186,Carlos Prates,0.46631701040617834,1528.9547657826483,1555.1238680255324,1205,6
Cody Stamann,0.5305743056634775,1544.6932074463061,1528.2458456742947,Taylor Lapilus,0.4694256943365225,1534.0573360298554,1558.4690494528586,1205,4
Dominick Reyes,0.5192847661493323,1555.6510975460394,1574.5154897079324,Dustin Jacoby,0.4807152338506677,1548.9475581261431,1534.0457860726096,1205,0
Eduarda Moura,0.5479111080401521,1521.2359848787364,1494.3692079982754,Denise Gomes,0.4520888919598479,1504.538731114246,1530.677944406884,1205,4
Jared Cannonier,0.6517563757849232,1643.2317363489715,1628.6317282478778,Nassourdine Imavov,0.3482436242150768,1588.791313468498,1616.9998087175995,1205,6
John Castaneda,0.5330176507152284,1561.3821596235853,1536.8580279425546,Daniel Marcos,0.46698234928477156,1549.893934600514,1575.6257400259763,1205,4
Julian Marquez,0.5458166596340338,1485.0480055191324,1459.9349916881574,Zachary Reese,0.4541833403659662,1469.084888084667,1495.8489638568842,1205,6
Miguel Baeza,0.6102368543214616,1503.2735076337533,1475.1965219055771,Punahele Soriano,0.3897631456785384,1464.3339754459607,1491.6699387174,1205,4
Raul Rosas Jr.,0.49891933950776146,1515.0489417019287,1539.238966255425,Ricky Turcios,0.5010806604922385,1515.424402197432,1491.2343776439357,1205,1
Rayanne dos Santos,0.42955140044169904,1475.3597241992418,1454.2967060106946,Puja Tomar,0.570448599558301,,1521.1685299549708,1205,4
Thiago Moises,0.48973400718264753,1564.9123846010239,1548.2871362556905,Ludovit Klein,0.5102659928173525,1568.47965715889,1589.6757051427674,1205,4
Alex Perez,0.4389827103835746,1573.9230453369883,1557.8003030622908,Tatsuro Taira,0.5610172896164254,1595.228811353387,1615.8459296937463,1206,6
Asu Almabayev,0.6338629685088554,1550.6629701971524,1568.4968391486968,Jose Johnson,0.3661370314911446,1502.9926253802817,1485.1587564287372,1206,2
Brady Hiestand,0.49535087922094806,1523.8327395291492,1548.195034035893,Garrett Armfield,0.504649120779052,1525.4480560822249,1501.085761575481,1206,1
Carli Judice,0.6375590958361381,,1468.5807360786312,Gabriella Fernandes,0.3624409041638619,1450.943351818205,1481.9976959191017,1206,4
Douglas Silva de Andrade,0.5164636022264871,1552.9664579215353,1535.4338064772614,Miles Johns,0.48353639777351287,1547.2443480719198,1569.597272586382,1206,4
Jeka Saragih,0.6278726224778312,1503.6703289370007,1473.0877953376835,Westin Wilson,0.37212737752216885,1458.2343440797792,1488.8168776790965,1206,5
Jimmy Flick,0.3896612514633298,1495.1754896685118,1476.5859075001397,Nate Maness,0.6103387485366703,1534.1522340393221,1552.0805405955105,1206,4
Josefine Knutsson,0.570448599558301,1524.6402758007582,1545.7032939893054,Julia Polastri,0.42955140044169904,,1478.8314700450292,1206,2
Josh Quinlan,0.45145354168335033,1471.5026183442164,1449.7083781766648,Adam Fugitt,0.5485464583166497,1488.4226885329915,1510.2169287005431,1206,4
Melquizael Costa,0.44121019066146666,1490.1207964475573,1517.0967711236985,Shayilan Nuerdanbieke,0.5587898093385333,1510.6413849403414,1484.3974455914483,1206,1
Timmy Cuamba,0.46355940851564553,1475.3597241992418,1452.6291260845642,Lucas Almeida,0.5364405914843544,1488.0429707287387,1510.421630210392,1206,4
